"#Alarm Code Definition                  ",,,
"#===========================================
"#Sequence number: 1Å`999                 ,,,,

#Unit,,,,
00= Whole Equipment 01-09: Definition by equipment vender
"                              "
"#Level Definition              "
"#==========================================
"# 0    Normal                 "
"# 1    Warning                "
"# 2    Alarm                  "
"                              "
"#Type Definition              "
"#==============================================================
"#1    Danger for human                                       "
"#2    Equipment Error                                        "
"#3    Parameter error                                        "
"#4    Parameter overflow cause equipment can not work        "
"#5    Can not recover warning                                "
"#6    Equipment status warning                               "
"#7    Measurement and Lapping error                          "
"#8    Communication error                                    "
"#9    Laser error                                            "
"#===============================================================

AlarmCode,Unit,Level,Description,Type
1,0,2,Emergency stop switch pushed.Release emergency switch and then click reset button.Carry out return to home position after clicking reset button., 5
2,0,2,Driven power OFF.Click reset button before pushing emergency stop switch to recover.,2
3,0,2,,
4,0,2,,
5,0,2,Do not drive for driver alarm axis.Click reset button before pushing emergency stop switch to recover.,2
6,0,2,Return to home position not executedÅI,2
7,0,2,Power on failed Driver power on error,2
8,0,2,,
9,0,2,,
10,0,2,Driver error of X-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
11,0,2,Driver error of Y-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
12,0,2,Driver error of Z-axis occurs.Click reset button before pushing emergency stop switch to recover.	,2
13,0,2,Driver error of H3-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
14,0,2,Driver error of Lifter-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
15,0,2,Driver error of X2-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
16,0,2,Driver error of Slider-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
17,0,2,,
18,0,2,,Driver error of T3-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
19,0,2,,
20,0,2,Driver error of ink-X-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
21,0,2,Driver error of ink-Y-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
22,0,2,Driver error of ink-Z-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
23,0,2,Driver error of ink-theta-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
24,0,2,,
25,0,2,,
26,0,2,+OT error of X-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
27,0,2,+OT error of Y-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
28,0,2,+OT error of Z-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
29,0,2,+OT error of H3-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
30,0,2,+OT error of Lifter-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
31,0,2,+OT error of X2-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
32,0,2,+OT error of Slider-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
33,0,2,
34,0,2,,+OT error of T3-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
35,0,2,,
36,0,2,,+OT error of ink-X-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
37,0,2,,+OT error of ink-Y-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
38,0,2,,+OT error of ink-Z-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
39,0,2,,+OT error of ink-theta-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
40,0,2,,
41,0,2,,
42,0,2,-OT error of X-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
43,0,2,-OT error of Y-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
44,0,2,-OT error of Z-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
45,0,2,-OT error of H3-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
46,0,2,-OT error of Lifter-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
47,0,2,-OT error of X2-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
48,0,2,-OT error of Slider-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
49,0,2,
50,0,2,,-OT error of T3-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
51,0,2,,
52,0,2,-OT error of ink-X-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
53,0,2,-OT error of ink-Y-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
54,0,2,-OT error of ink-Z-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
55,0,2,-OT error of ink-theta-axis occurs.Click reset button before pushing emergency stop switch to recover.,2
56,0,2,,
57,0,2,,
58,0,2,Axis positioning error.,2
59,0,2,The amount error error of movements of X1 / X2 axis.,2
60,0,2,The amount error error of movements of X1 / X2 axis.,2
61,0,2,Operation impracticable owing to door open.,2
62,0,2,Operation stop owing to door open.,2
63,0,2,Operation impracticable owing to lifter ascending at this moment.,2
64,0,2,Axsi drive stop for lifter ascending.,2
65,0,2,X/Y movement impracticable owing to hand inserting at this moment.,2
66,0,2,X/Y stop for hand insert.,2
67,0,2,Operation impracticable owing to Maintenance-Key ON.,2
68,0,2,Axis drive stop for Maintenance-Key ON.,2
69,0,2,Operation impracticable owing to Clamp up potion.,2
70,0,2,Axis drive stop for Clamp up potion.,2
71,0,2,It cannot operate by MASK mode.,2
72,0,2,It cannot operate by equipment inclination.,2
73,0,2,,
74,0,2,,
75,0,2,,
76,0,2,,
77,0,2,,
78,0,2,,
79,0,2,,
80,0,2,Revolver operation failed.,2
81,0,2,Communucation with revolver unit failed.,8
82,0,2,Time-out occurs in communication with revolver unit.,8
83,0,2,Communucation with AF unit failed.Turn on AF system power again.,8
84,0,2,Time out occurs in processing AF unit.Turn on AF system power again.,8
85,0,2,,
86,0,2,,
87,0,2,,
88,0,2,Measurement or lapping head sensor responses, X/Y cannot operate.,7
89,0,2,X/Y operation stopped for Measurement or lapping head sensor responses.,7
90,0,2,Measuring impracticable at the current position.,7
91,0,2,Lapping impracticable at the current position.,7
92,0,2,Lifter ascending impracticable at this position.,7
93,0,2,Stamp push impracticable at this position.,7
94,0,2,The lapping improper state occurred continuously.Please check a lapping tape, a head sensor, etc.,2795,0,2,Lifter down operation failed.,2
96,0,2,Operation failure during height measuring.,7
97,0,2,Operation failure during lapping.,7
98,0,2,Head up failed.,7
99,0,2,The data of height measurement height is wrong. orign = #######.### +- #######.###  measurement = #######.###,7
100,0,2,Tape rotating impracticable during lapping.,7
101,0,2,Tape rotating impracticable during lapping.And the encoder is not changed even it is rotated with emptiness.,7
102,0,2,Measurement/Lapping sequence failed.,7
103,0,2,Standard protrusion position is not registered.,7
104,0,2,Adjustment position movement for getting head sensor compensation data failed.(It is under movement to start height)",7
105,0,2,Adjustment position movement for getting head sensor compensation data failed.(It is under movement to final height)",7
106,0,2,Head sensor compensation data failed.  data = #######.###É ?,7
107,0,2,Getting sensor compensation data failed.(It is under movement to start height)",7
108,0,2,Getting sensor compensation data failed.(It is under movement to final height)",7
109,0,2,,
110,0,2,,
111,0,2,,
